intellivision,4-Tris,"Joe Zbiciak","Zbiciak Electronics",Puzzle,"ESRB - E (US / Canada)",2001,http://vgcollect.com/images/front-box-art/34083.jpg
intellivision,"Major League Baseball (Baseball cart)",NA,NA,Sports,None,1980,http://vgcollect.com/images/front-box-art/no_art.jpg
intellivision,"Mars Mini Games",NA,NA,Action,NA,NA,http://vgcollect.com/images/front-box-art/no_art.jpg
intellivision,"Masters of the Universe: The Power of He-Man",NA,Mattel,Action,NA,1983,http://vgcollect.com/images/front-box-art/19801.jpg
intellivision,"Match 5",NA,Elektronite,Puzzle,"ESRB - E (US / Canada)",2013,http://vgcollect.com/images/front-box-art/35613.jpg
intellivision,"Math Fun (white label)",NA,NA,Edutainment,NA,NA,http://vgcollect.com/images/front-box-art/63721.jpg
intellivision,"Melody Blaster",NA,Mattel,Edutainment,NA,1983,http://vgcollect.com/images/front-box-art/21843.jpg
intellivision,Microsurgeon,NA,Imagic,Other,NA,1982,http://vgcollect.com/images/front-box-art/17548.jpg
intellivision,"Mind Strike",NA,"Mattel Electronics",Puzzle,NA,1982,http://vgcollect.com/images/front-box-art/29002.jpg
intellivision,MineHunter,"Ryan Kinnen",IntelligentVision,NA,NA,2004,http://vgcollect.com/images/front-box-art/29066.jpg
intellivision,Minehunter,"Ryan Kinnen",Elektronite,Puzzle,"ESRB - E (US / Canada)","October 2012",http://vgcollect.com/images/front-box-art/34024.jpg
intellivision,"Mission X","Data East Corporation",Mattel,"Shoot 'Em Up",None,1982,http://vgcollect.com/images/front-box-art/17549.jpg
intellivision,Motocross,NA,"INTV Corporation",Racing,NA,1983,http://vgcollect.com/images/front-box-art/21844.jpg
intellivision,"Mountain Madness Super Pro Skiing","Realtime Associates, Inc.","INTV Corporation",Sports,NA,1988,http://vgcollect.com/images/front-box-art/29031.jpg
intellivision,"Mouse Trap",NA,Coleco,Arcade,NA,1982,http://vgcollect.com/images/front-box-art/21845.jpg
intellivision,"Mr. Basic Meets Bits 'N Bytes","Mattel Electronics","Mattel Electronics",Edutainment,None,1983,http://vgcollect.com/images/front-box-art/19053.jpg
intellivision,"NASL Soccer",NA,"Mattel Electronics",Sports,None,1980,http://vgcollect.com/images/front-box-art/17728.jpg
intellivision,"NBA Basketball",NA,"Mattel Electronics",Sports,None,1979,http://vgcollect.com/images/front-box-art/17589.jpg
intellivision,"NFL Football","APh Technological Consulting","Mattel Electronics",Sports,None,1980,http://vgcollect.com/images/front-box-art/17550.jpg
intellivision,"NHL Hockey",NA,"Mattel Electronics",Sports,NA,1980,http://vgcollect.com/images/front-box-art/17551.jpg
intellivision,"Night Stalker",NA,"Mattel Electronics",Action,None,1982,http://vgcollect.com/images/front-box-art/17552.jpg
intellivision,"Night Stalker (Sears)",NA,NA,Action,None,NA,http://vgcollect.com/images/front-box-art/47030.jpg
intellivision,"Nova Blast",NA,Imagic,NA,NA,NA,http://vgcollect.com/images/front-box-art/17553.jpg
intellivision,"Old School",NA,NA,Action,NA,NA,http://vgcollect.com/images/front-box-art/58234.jpg
intellivision,Pac-Man,NA,"INTV Corporation",Arcade,NA,NA,http://vgcollect.com/images/front-box-art/29032.jpg
intellivision,"Pac-Man (Atarisoft)",NA,Atarisoft,Arcade,NA,1983,http://vgcollect.com/images/front-box-art/21846.jpg
intellivision,"PBA Bowling","Mattel Electronics","Mattel Electronics",Sports,None,1980,http://vgcollect.com/images/front-box-art/17538.jpg
intellivision,"PGA Golf",NA,"Mattel Electronics",Sports,None,1980,http://vgcollect.com/images/front-box-art/21847.jpg
intellivision,Pinball,NA,"Mattel Electronics",Simulation,NA,1983,http://vgcollect.com/images/front-box-art/18820.jpg
intellivision,Pitfall!,Activision,Activision,Platformer,NA,1982,http://vgcollect.com/images/front-box-art/15387.jpg
intellivision,"Pole Position","Realtime Associates, Inc.","INTV Corporation",Racing,NA,1988,http://vgcollect.com/images/front-box-art/29033.jpg
intellivision,Popeye,"Parker Brothers","Mattel Inc.",Arcade,NA,1983,http://vgcollect.com/images/front-box-art/18830.jpg
intellivision,Q*bert,NA,"Parker Brothers",Arcade,NA,1983,http://vgcollect.com/images/front-box-art/15393.jpg
intellivision,Reversi,NA,"Mattel Electronics",Classic,NA,1981,http://vgcollect.com/images/front-box-art/17554.jpg
intellivision,"River Raid",NA,Activision,"Shoot 'Em Up",NA,1983,http://vgcollect.com/images/front-box-art/21848.jpg
intellivision,"Robot Rubble",NA,NA,Arcade,"ESRB - E (US / Canada)",NA,http://vgcollect.com/images/front-box-art/34039.jpg
intellivision,Rocketeer,NA,NA,Platformer,NA,NA,http://vgcollect.com/images/front-box-art/no_art.jpg
intellivision,"Rocky & Bullwinkle",NA,NA,Edutainment,"ESRB - E (US / Canada)",2012,http://vgcollect.com/images/front-box-art/34040.jpg
intellivision,"Royal Dealer",NA,"Mattel Electronics",Simulation,NA,1982,http://vgcollect.com/images/front-box-art/17555.jpg
intellivision,"Royal Dealer (White label)",NA,"Mattel Electronics",Simulation,NA,1982,http://vgcollect.com/images/front-box-art/no_art.jpg
intellivision,Safecracker,NA,Imagic,Puzzle,NA,1983,http://vgcollect.com/images/front-box-art/18825.jpg
intellivision,"Same Game & Robots","Michael Hayes, David Harley",IntelligentVision,NA,NA,2005,http://vgcollect.com/images/front-box-art/29067.jpg
intellivision,"Same Game & Robots 2012","Michael Hayes, David Harley",IntelligentVision,Puzzle,"ESRB - E (US / Canada)",2012,http://vgcollect.com/images/front-box-art/34046.jpg
intellivision,Scarfinger,IntelligentVision,IntelligentVision,Action,"ESRB - E (US / Canada)","November 21 2012",http://vgcollect.com/images/front-box-art/35301.jpg
intellivision,"Scooby Doo's Maze Chase","Mattel Electronics","Mattel Electronics",Action,NA,1983,http://vgcollect.com/images/front-box-art/29026.jpg
intellivision,"Sea Battle","APh Technological Consulting","Mattel Electronics",Strategy,None,1980,http://vgcollect.com/images/front-box-art/24777.jpg
intellivision,"Sea Battle (Sears)","APh Technological Consulting","Sears, Roebuck and Co.",Strategy,None,1980,http://vgcollect.com/images/front-box-art/18828.jpg
intellivision,"Sewer Sam","Interphase Technologies Inc.","Interphase Technologies Inc.",Action,None,1983,http://vgcollect.com/images/front-box-art/19108.jpg
intellivision,"Shark! Shark!",NA,"Mattel Electronics",Action,NA,1982,http://vgcollect.com/images/front-box-art/17556.jpg
intellivision,"Sharp Shot",NA,"Mattel Electronics","Shoot 'Em Up",NA,1982,http://vgcollect.com/images/front-box-art/18818.jpg
intellivision,Skiing,Mattel,Mattel,Sports,None,1980,http://vgcollect.com/images/front-box-art/32040.jpg
intellivision,"Skiing (Sears)","APh Technological Consulting","Sears, Roebuck and Co.",Sports,None,1980,http://vgcollect.com/images/front-box-art/14486.jpg
intellivision,"Slam Dunk Super Pro Basketball","Realtime Associates, Inc.","INTV Corporation",Sports,NA,1987,http://vgcollect.com/images/front-box-art/18821.jpg
intellivision,"Slap Shot Super Pro Hockey","Realtime Associates, Inc.","INTV Corporation",Sports,NA,1987,http://vgcollect.com/images/front-box-art/27764.jpg
intellivision,SNAFU,NA,"Mattel Electronics",Action,None,1981,http://vgcollect.com/images/front-box-art/18819.jpg
intellivision,Soccer,NA,NA,NA,NA,NA,http://vgcollect.com/images/front-box-art/31391.jpg
intellivision,"Space Amarda (red box)","Mattel Electronics","Mattel Electronics",Action,NA,1981,http://vgcollect.com/images/front-box-art/35633.jpg
intellivision,"Space Armada",NA,"Mattel Electronics","Shoot 'Em Up",NA,1981,http://vgcollect.com/images/front-box-art/15388.jpg
intellivision,"Space Battle - (Blue Boxart)",Mattel,Mattel,"Shoot 'Em Up",None,1979,http://vgcollect.com/images/front-box-art/17557.jpg
intellivision,"Space Battle - (Red Boxart)",Mattel,Mattel,"Shoot 'Em Up",None,1979,http://vgcollect.com/images/front-box-art/32045.jpg
intellivision,"Space Battle (Sears)",NA,NA,NA,NA,NA,http://vgcollect.com/images/front-box-art/39949.jpg
intellivision,"Space Hawk",NA,"Mattel Electronics",Action,NA,1981,http://vgcollect.com/images/front-box-art/14485.jpg
intellivision,"Space Hawk (Sears)","Mattel Electronics",Sears,NA,NA,1981,http://vgcollect.com/images/front-box-art/29052.jpg
intellivision,"Space Patrol","Joe Zbiciak","Left Turn Only",Platformer,"ESRB - E (US / Canada)",2008,http://vgcollect.com/images/front-box-art/29068.jpg
intellivision,"Space Spartans",Mattel,Mattel,Other,NA,1982,http://vgcollect.com/images/front-box-art/17558.jpg
intellivision,"Spelling Challenge",NA,"Mattel Electronics",Edutainment,NA,1982,http://vgcollect.com/images/front-box-art/29069.jpg
intellivision,"Spiker! Super Pro Volleyball","Realtime Associates, Inc.","INTV Corporation",Sports,NA,1989,http://vgcollect.com/images/front-box-art/29034.jpg
intellivision,"Spina the Bee",IntelligentVision,IntelligentVision,Arcade,"ESRB - E (US / Canada)",2012,http://vgcollect.com/images/front-box-art/33898.jpg
intellivision,"Stadium Mud Buggies","Realtime Associates, Inc.","INTV Corporation",NA,NA,1989,http://vgcollect.com/images/front-box-art/29035.jpg
intellivision,Stampede,NA,Activision,Action,NA,1982,http://vgcollect.com/images/front-box-art/18824.jpg
intellivision,"Star Strike",Mattel,Mattel,Other,NA,1981,http://vgcollect.com/images/front-box-art/17559.jpg
intellivision,"Star Wars: The Empire Strikes Back",NA,"Parker Brothers",Action,NA,1983,http://vgcollect.com/images/front-box-art/21851.jpg
intellivision,Stonix,"Arnauld Chevallier",IntelligentVision,NA,NA,2004,http://vgcollect.com/images/front-box-art/29065.jpg
intellivision,"Sub Hunt","APh Technological Consulting","Mattel Electronics",Simulation,None,1982,http://vgcollect.com/images/front-box-art/17560.jpg
intellivision,"Sub Hunt (Sears)","APh Technological Consulting","Sears, Roebuck and Co.",Simulation,None,1982,http://vgcollect.com/images/front-box-art/24778.jpg
intellivision,"Super Chef BurgerTime",NA,NA,Arcade,NA,NA,http://vgcollect.com/images/front-box-art/48282.jpg
intellivision,"Super Cobra","Konami Industry Co. Ltd","Parker Brothers",Action,NA,1983,http://vgcollect.com/images/front-box-art/29045.jpg
intellivision,"Super NFL Football",IntelligentVision,IntelligentVision,Sports,"ESRB - E (US / Canada)",2012,http://vgcollect.com/images/front-box-art/34042.jpg
intellivision,"Super Pro Decathalon","Realtime Associates, Inc.","INTV Corporation",Sports,NA,1988,http://vgcollect.com/images/front-box-art/29036.jpg
intellivision,"Super Pro Football","Realtime Associates, Inc.","INTV Corporation",Sports,NA,1986,http://vgcollect.com/images/front-box-art/23864.jpg
intellivision,"Super Pro Tennis",NA,NA,Sports,NA,NA,http://vgcollect.com/images/front-box-art/48281.jpg
intellivision,"Swords & Serpents",Imagic,Imagic,RPG,NA,1982,http://vgcollect.com/images/front-box-art/18999.jpg
intellivision,"Sydney Hunter and the Shrines of Peril",NA,NA,Adventure,None,NA,http://vgcollect.com/images/front-box-art/71886.jpg
intellivision,Tennis,NA,NA,Sports,NA,NA,http://vgcollect.com/images/front-box-art/37413.jpg
intellivision,Tennis,NA,"Mattel Electronics",Sports,None,1980,http://vgcollect.com/images/front-box-art/17561.jpg
intellivision,"Tennis (Sears)","Mattel Electronics",Sears,Sports,NA,1980,http://vgcollect.com/images/front-box-art/29054.jpg
intellivision,"Test Cartridge IMI-v10",NA,"Mattel Electronics",NA,NA,NA,http://vgcollect.com/images/front-box-art/no_art.jpg
intellivision,"Test Cartridge MTE-201",NA,NA,Other,NA,NA,http://vgcollect.com/images/front-box-art/24364.jpg
intellivision,"Thin Ice","Quicksilver Software Inc.","INTV Corporation",Action,None,1986,http://vgcollect.com/images/front-box-art/18822.jpg
intellivision,"Thunder Castle","Quicksilver Software Inc.","Mattel Electronics",Action,NA,1986,http://vgcollect.com/images/front-box-art/18823.jpg
intellivision,"Tower of Doom","Realtime Associates, Inc.","INTV Corporation",Action,None,1987,http://vgcollect.com/images/front-box-art/24779.jpg
intellivision,"Triple Action",NA,"Mattel Electronics",Action,None,1981,http://vgcollect.com/images/front-box-art/15383.jpg
intellivision,"Triple Challenge","Realtime Associates, Inc.","INTV Corporation",NA,NA,1987,http://vgcollect.com/images/front-box-art/29039.jpg
intellivision,"Tron Deadly Discs","Mattel Electronics","Mattel Electronics",Action,None,1982,http://vgcollect.com/images/front-box-art/19109.jpg
intellivision,"TRON: Maze-A-Tron",NA,"Mattel Electronics",Action,NA,1982,http://vgcollect.com/images/front-box-art/17563.jpg
intellivision,"TRON: Solar Sailer",NA,"Mattel Electronics",Action,NA,1982,http://vgcollect.com/images/front-box-art/17564.jpg
intellivision,"Tropical Trouble",NA,Imagic,NA,NA,1983,http://vgcollect.com/images/front-box-art/27767.jpg
intellivision,Truckin',Imagic,Imagic,Simulation,None,1983,http://vgcollect.com/images/front-box-art/20990.jpg
intellivision,Turbo,NA,Coleco,Racing,NA,NA,http://vgcollect.com/images/front-box-art/29042.jpg
intellivision,Tutankham,"Konami Industry Co. Ltd","Parker Brothers",Action,NA,1983,http://vgcollect.com/images/front-box-art/29046.jpg
intellivision,"U.S. Ski Team Skiing",NA,"Mattel Electronics",Sports,None,1980,http://vgcollect.com/images/front-box-art/21854.jpg
intellivision,"USCF Chess","Teletape, Inc.","Mattel Electronics",Strategy,None,1983,http://vgcollect.com/images/front-box-art/24792.jpg
intellivision,Utopia,NA,"Mattel Electronics",Strategy,NA,1981,http://vgcollect.com/images/front-box-art/17565.jpg
intellivision,"Utopia (Sears)","Mattel Electronics",Sears,NA,NA,1981,http://vgcollect.com/images/front-box-art/29055.jpg
intellivision,Vectron,NA,"Mattel Electronics",Action,NA,1982,http://vgcollect.com/images/front-box-art/17566.jpg
intellivision,"Vectron [EU]",NA,NA,Arcade,None,1982,http://vgcollect.com/images/front-box-art/67928.jpg
intellivision,Venture,Exidy,Coleco,Arcade,NA,1982,http://vgcollect.com/images/front-box-art/18998.jpg
intellivision,"White Water!",Imagic,Imagic,Action,NA,1983,http://vgcollect.com/images/front-box-art/19000.jpg
intellivision,"World Championship Baseball",Mattel,INTV,Sports,NA,1982,http://vgcollect.com/images/front-box-art/17568.jpg
intellivision,"World Cup Soccer","Nice Ideas","INTV Corporation",Sports,NA,1986,http://vgcollect.com/images/front-box-art/29040.jpg
intellivision,"World Series Major League Baseball","Mattel Electronics","Mattel Electronics",Sports,NA,1983,http://vgcollect.com/images/front-box-art/29027.jpg
intellivision,"Worm Whomper","Cheshire Engineering",Activision,"Shoot 'Em Up",NA,1983,http://vgcollect.com/images/front-box-art/28594.jpg
intellivision,"Yogi's Frustration",IntelligentVision,IntelligentVision,Arcade,"ESRB - E (US / Canada)",2012,http://vgcollect.com/images/front-box-art/34043.jpg
intellivision,Zaxxon,"Sega Enterprises Ltd.",Coleco,Action,NA,1983,http://vgcollect.com/images/front-box-art/29044.jpg